	dominant_topic	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
2629	9	0.005173	0.004178	0.003508	0.003023	0.185154	0.002369	0.156335	0.001948	0.001789	0.229983	0.167468	0.001437	0.001348	0.001270	0.001200	0.001138	0.141366	0.091313
2630	5	0.044790	0.346696	0.030397	0.026200	0.023022	0.376631	0.018526	0.016878	0.015500	0.014329	0.013323	0.012449	0.011683	0.011005	0.010402	0.009861	0.009374	0.008933
2631	10	0.014920	0.012066	0.143278	0.008734	0.007674	0.006844	0.006176	0.005626	0.005167	0.004777	0.760171	0.004150	0.003894	0.003668	0.003467	0.003287	0.003125	0.002978
2632	16	0.008972	0.007240	0.006080	0.005240	0.004605	0.004106	0.429195	0.003376	0.003100	0.002866	0.002665	0.002490	0.002337	0.002201	0.002080	0.001972	0.509688	0.001787
2633	12	0.010350	0.008356	0.110155	0.006047	0.005313	0.004738	0.004276	0.003895	0.250933	0.003307	0.003075	0.002873	0.327674	0.002540	0.002401	0.002276	0.249731	0.002062
2634	0	0.352392	0.009880	0.008292	0.007146	0.244306	0.260259	0.005053	0.080797	0.004228	0.003908	0.003634	0.003396	0.003187	0.003002	0.002837	0.002690	0.002557	0.002436
2635	16	0.294251	0.007766	0.006514	0.165906	0.004933	0.004400	0.003970	0.003617	0.003321	0.003071	0.002855	0.002668	0.002504	0.002358	0.002229	0.002113	0.485610	0.001914
2636	8	0.027010	0.250925	0.018239	0.015720	0.013813	0.012319	0.011116	0.010127	0.579914	0.008598	0.007994	0.007470	0.007010	0.006603	0.006241	0.005917	0.005625	0.005360
2637	6	0.013479	0.010865	0.009120	0.007860	0.006907	0.006159	0.773681	0.005064	0.136458	0.004299	0.003997	0.003735	0.003505	0.003302	0.003121	0.002958	0.002812	0.002680
2638	16	0.006106	0.004937	0.004145	0.051854	0.240841	0.002800	0.002526	0.002302	0.184453	0.001954	0.001817	0.168612	0.001593	0.001501	0.001419	0.001345	0.320577	0.001218
2639	6	0.016859	0.013579	0.011401	0.009827	0.008634	0.007700	0.881841	0.006330	0.005813	0.005374	0.004997	0.004669	0.004382	0.004128	0.003901	0.003699	0.003516	0.003350
2640	4	0.019295	0.015514	0.013029	0.011230	0.455112	0.008800	0.007941	0.007234	0.006643	0.006142	0.196565	0.005336	0.225911	0.004717	0.004458	0.004227	0.004018	0.003829
2641	0	0.374756	0.036198	0.030399	0.362822	0.023023	0.020532	0.018527	0.016879	0.015501	0.014330	0.013324	0.012450	0.011683	0.011006	0.010402	0.009862	0.009375	0.008933
2642	8	0.022452	0.018124	0.015202	0.013100	0.011511	0.010266	0.009263	0.008439	0.840962	0.007165	0.006662	0.006225	0.005841	0.005503	0.005201	0.004931	0.004687	0.004467
2643	8	0.354759	0.009061	0.007600	0.006550	0.005756	0.172531	0.004632	0.004220	0.409550	0.003583	0.003331	0.003112	0.002921	0.002751	0.002601	0.002465	0.002344	0.002233
2644	6	0.019193	0.015517	0.013028	0.164856	0.009866	0.350710	0.369512	0.007234	0.006643	0.006141	0.005710	0.005335	0.005007	0.004717	0.004458	0.004226	0.004018	0.003828
2645	16	0.006719	0.005430	0.004561	0.003930	0.003453	0.103065	0.002779	0.002532	0.171744	0.002149	0.001999	0.001867	0.140663	0.001651	0.001560	0.001479	0.447521	0.096898
2646	7	0.013419	0.010862	0.009120	0.007860	0.147461	0.006159	0.005558	0.664200	0.004650	0.004299	0.003997	0.104037	0.003505	0.003302	0.003121	0.002959	0.002812	0.002680
2647	15	0.006394	0.005172	0.004343	0.003743	0.163347	0.002933	0.382128	0.002411	0.002214	0.002047	0.001903	0.001779	0.001669	0.001572	0.001486	0.414242	0.001339	0.001276
2648	11	0.006406	0.005171	0.004343	0.003743	0.100718	0.002933	0.002647	0.002411	0.002214	0.002047	0.001903	0.528134	0.001669	0.001572	0.001486	0.001409	0.329917	0.001276
2649	15	0.104856	0.006388	0.005365	0.004624	0.004063	0.003623	0.003270	0.002979	0.002736	0.002529	0.002351	0.002197	0.272248	0.001942	0.001836	0.524377	0.053038	0.001577
2650	0	0.572507	0.010860	0.009120	0.007860	0.006907	0.006159	0.005558	0.005064	0.004650	0.004299	0.003997	0.003735	0.103726	0.003302	0.003121	0.002959	0.002812	0.243364
2651	10	0.005377	0.004350	0.003649	0.003145	0.002763	0.002464	0.002224	0.002026	0.001860	0.001720	0.792363	0.001494	0.001402	0.001321	0.001248	0.001184	0.170339	0.001072
2652	10	0.067160	0.054293	0.045595	0.039300	0.034532	0.030796	0.027789	0.025318	0.023250	0.021494	0.519913	0.018674	0.017524	0.016508	0.015603	0.014792	0.014061	0.013399
2653	4	0.067090	0.054306	0.045597	0.039301	0.534514	0.030796	0.027789	0.025318	0.023250	0.021494	0.019985	0.018674	0.017524	0.016508	0.015603	0.014792	0.014061	0.013399
2654	15	0.007075	0.005718	0.170060	0.004137	0.320766	0.003242	0.002925	0.002665	0.074517	0.002263	0.002104	0.001966	0.001845	0.001738	0.001643	0.394445	0.001480	0.001411
2655	16	0.016834	0.013578	0.011399	0.009825	0.008633	0.007699	0.006947	0.006330	0.005813	0.005374	0.004996	0.004669	0.004381	0.004127	0.003901	0.003698	0.878445	0.003350
2656	15	0.005369	0.004344	0.003648	0.003144	0.002763	0.002464	0.002223	0.054458	0.001860	0.001720	0.001599	0.001494	0.001402	0.001321	0.043701	0.866291	0.001125	0.001072
2657	10	0.414184	0.021722	0.018239	0.015720	0.013813	0.012319	0.011116	0.010127	0.009300	0.008598	0.420638	0.007470	0.007010	0.006603	0.006241	0.005917	0.005625	0.005360
2658	1	0.033579	0.526696	0.022798	0.019650	0.017266	0.015398	0.013895	0.012659	0.011625	0.010747	0.009993	0.009337	0.008762	0.008254	0.258215	0.007396	0.007031	0.006700
2659	0	0.431871	0.154987	0.013029	0.011230	0.009868	0.008800	0.007941	0.007235	0.006644	0.006142	0.005711	0.005336	0.005008	0.004717	0.004459	0.004227	0.004018	0.308778
2660	11	0.026913	0.021718	0.018239	0.015720	0.013813	0.012319	0.011116	0.402397	0.009300	0.008598	0.007994	0.415118	0.007010	0.006603	0.006241	0.005917	0.005625	0.005360
2661	0	0.449446	0.015520	0.013028	0.011229	0.009867	0.259351	0.007940	0.007234	0.006643	0.006141	0.005710	0.005335	0.181309	0.004717	0.004458	0.004226	0.004018	0.003828
2662	0	0.282220	0.027148	0.022799	0.019651	0.017267	0.263510	0.013895	0.012659	0.011625	0.010747	0.009993	0.262540	0.008762	0.008254	0.007802	0.007396	0.007031	0.006700
2663	10	0.011222	0.106000	0.007602	0.278311	0.005756	0.005133	0.096496	0.004220	0.003876	0.003583	0.459372	0.003113	0.002921	0.002752	0.002601	0.002466	0.002344	0.002234
2664	3	0.372889	0.018116	0.015200	0.495880	0.011511	0.010266	0.009264	0.008440	0.007750	0.007165	0.006662	0.006225	0.005842	0.005503	0.005201	0.004931	0.004687	0.004467
2665	12	0.009606	0.007761	0.006515	0.005615	0.004934	0.004400	0.003970	0.003617	0.003322	0.003071	0.002855	0.002668	0.931044	0.002358	0.002229	0.002113	0.002009	0.001914
2666	0	0.505336	0.262271	0.010135	0.008734	0.007674	0.006844	0.006176	0.005626	0.005167	0.004777	0.004441	0.004150	0.152142	0.003669	0.003468	0.003287	0.003125	0.002978
2667	4	0.022446	0.018106	0.015200	0.013101	0.844747	0.010266	0.009263	0.008440	0.007750	0.007165	0.006662	0.006225	0.005842	0.005503	0.005201	0.004931	0.004687	0.004467
2668	10	0.033581	0.027148	0.022799	0.203387	0.017267	0.015399	0.013895	0.012659	0.262022	0.010747	0.325815	0.009337	0.008762	0.008254	0.007802	0.007396	0.007031	0.006700
2669	0	0.617605	0.021720	0.018239	0.015720	0.013813	0.012319	0.011116	0.010127	0.218525	0.008598	0.007994	0.007470	0.007010	0.006603	0.006241	0.005917	0.005625	0.005360
2670	12	0.012254	0.009878	0.008291	0.007146	0.006279	0.005600	0.005053	0.004603	0.004227	0.003908	0.003634	0.003395	0.912211	0.003002	0.002837	0.002690	0.002557	0.002436
2671	4	0.019190	0.015515	0.013028	0.011230	0.866979	0.008799	0.007940	0.007234	0.006643	0.006141	0.005710	0.005336	0.005007	0.004717	0.004458	0.004226	0.004018	0.003829
2672	12	0.008388	0.006787	0.005700	0.004913	0.004317	0.003850	0.003474	0.003165	0.002906	0.002687	0.002498	0.002334	0.939687	0.002063	0.001950	0.001849	0.001758	0.001675
2673	12	0.008970	0.007240	0.006081	0.005241	0.276798	0.115619	0.003706	0.003376	0.003100	0.002866	0.002665	0.002490	0.551932	0.002201	0.002081	0.001973	0.001875	0.001787
2674	15	0.005846	0.004723	0.063607	0.003418	0.003003	0.002678	0.103521	0.002202	0.002022	0.001869	0.268813	0.001624	0.001524	0.001436	0.049799	0.399751	0.082996	0.001165
2675	4	0.326776	0.012070	0.010133	0.131923	0.461499	0.006844	0.006176	0.005626	0.005167	0.004776	0.004441	0.004150	0.003894	0.003668	0.003467	0.003287	0.003125	0.002978
2676	11	0.044856	0.036197	0.030398	0.026200	0.023022	0.020531	0.018526	0.016878	0.015500	0.014329	0.013323	0.678981	0.011683	0.011005	0.010402	0.009861	0.009374	0.008933
2677	0	0.565030	0.245657	0.022800	0.019650	0.017266	0.015398	0.013895	0.012659	0.011625	0.010747	0.009992	0.009337	0.008762	0.008254	0.007801	0.007396	0.007031	0.006700
2678	16	0.016809	0.013574	0.011400	0.009825	0.008633	0.007699	0.006947	0.006330	0.005812	0.005374	0.004996	0.004669	0.004381	0.004127	0.201928	0.003698	0.680449	0.003350
2679	10	0.188963	0.015513	0.013028	0.011229	0.009867	0.008799	0.007940	0.007234	0.006643	0.006141	0.513689	0.184699	0.005007	0.004717	0.004458	0.004226	0.004018	0.003829
2680	12	0.157566	0.005430	0.004560	0.003930	0.003453	0.003080	0.002779	0.002532	0.002325	0.002150	0.001999	0.001868	0.728291	0.001651	0.074161	0.001479	0.001406	0.001340
2681	12	0.010373	0.008356	0.007015	0.006046	0.005313	0.004738	0.004275	0.003895	0.003577	0.003307	0.003075	0.002873	0.476182	0.002540	0.002400	0.451810	0.002163	0.002061
2682	0	0.620199	0.005175	0.004344	0.003743	0.139527	0.002933	0.149911	0.002412	0.002215	0.057108	0.001904	0.001779	0.001669	0.001572	0.001486	0.001409	0.001339	0.001276
2683	2	0.190324	0.018105	0.680560	0.013101	0.011511	0.010266	0.009263	0.008439	0.007750	0.007165	0.006662	0.006225	0.005842	0.005503	0.005201	0.004931	0.004687	0.004467
2684	12	0.012201	0.286065	0.008291	0.007146	0.006279	0.005600	0.005053	0.004603	0.004227	0.003908	0.003634	0.003395	0.636077	0.003002	0.002837	0.002690	0.002557	0.002436
2685	15	0.154440	0.010860	0.009120	0.007860	0.006907	0.006159	0.005558	0.005064	0.004650	0.004299	0.003997	0.003735	0.003505	0.003302	0.003121	0.761932	0.002812	0.002680
2686	10	0.011186	0.009049	0.007600	0.006550	0.005756	0.163488	0.004632	0.004220	0.003875	0.003582	0.460535	0.003112	0.002921	0.002751	0.002601	0.002465	0.303443	0.002233
2687	8	0.010338	0.008355	0.007015	0.006046	0.005313	0.004738	0.108938	0.003895	0.569734	0.003307	0.003075	0.002873	0.254931	0.002540	0.002401	0.002276	0.002163	0.002062
2688	1	0.067143	0.554236	0.045596	0.039300	0.034532	0.030796	0.027789	0.025318	0.023250	0.021494	0.019985	0.018674	0.017524	0.016508	0.015603	0.014792	0.014061	0.013399
2689	10	0.016796	0.346282	0.011405	0.009830	0.008637	0.007703	0.006951	0.006333	0.005815	0.005376	0.547217	0.004671	0.004383	0.004129	0.003903	0.003700	0.003517	0.003352
2690	1	0.033622	0.777065	0.022798	0.019650	0.017266	0.015398	0.013895	0.012659	0.011625	0.010747	0.009993	0.009337	0.008762	0.008254	0.007802	0.007396	0.007031	0.006700
2691	1	0.019247	0.353983	0.013028	0.011229	0.009867	0.008799	0.007940	0.007234	0.006643	0.006141	0.302430	0.005336	0.005007	0.226584	0.004458	0.004227	0.004018	0.003829
2692	10	0.007076	0.005717	0.128142	0.004137	0.191767	0.003242	0.002925	0.002665	0.244585	0.002263	0.320798	0.001966	0.001845	0.076781	0.001643	0.001557	0.001480	0.001411
2693	0	0.788674	0.007240	0.006079	0.005240	0.158208	0.004106	0.003705	0.003376	0.003100	0.002866	0.002665	0.002490	0.002337	0.002201	0.002080	0.001972	0.001875	0.001787
2694	4	0.011216	0.009056	0.007600	0.006550	0.646299	0.005133	0.004632	0.004220	0.003875	0.003582	0.279408	0.003112	0.002921	0.002751	0.002601	0.002465	0.002344	0.002233
2695	11	0.009595	0.007757	0.006514	0.005615	0.004934	0.004400	0.003970	0.003617	0.003322	0.003071	0.002855	0.499096	0.002504	0.002358	0.106731	0.329738	0.002009	0.001914
2696	8	0.033571	0.027177	0.022798	0.019650	0.017266	0.015398	0.013895	0.012659	0.761565	0.010747	0.009993	0.009337	0.008762	0.008254	0.007801	0.007396	0.007031	0.006700
2697	8	0.067320	0.054298	0.045598	0.039302	0.034534	0.030798	0.027791	0.025319	0.522992	0.021495	0.019986	0.018675	0.017525	0.016509	0.015604	0.014793	0.014062	0.013400
2698	4	0.177790	0.013574	0.011399	0.216949	0.352960	0.007699	0.006948	0.006330	0.005813	0.005374	0.004996	0.004669	0.004381	0.004127	0.003901	0.003698	0.003515	0.165876
2699	0	0.537811	0.013582	0.011400	0.363770	0.008634	0.007700	0.006948	0.006330	0.005813	0.005374	0.004997	0.004669	0.004381	0.004127	0.003901	0.003698	0.003516	0.003350
2700	0	0.783533	0.027153	0.022799	0.019651	0.017266	0.015398	0.013895	0.012659	0.011625	0.010747	0.009993	0.009337	0.008762	0.008254	0.007802	0.007396	0.007031	0.006700
2701	6	0.022412	0.018106	0.259774	0.013101	0.011512	0.010266	0.313710	0.008440	0.007750	0.007165	0.006662	0.290470	0.005842	0.005503	0.005201	0.004931	0.004687	0.004467
2702	4	0.022382	0.018114	0.015199	0.013100	0.581792	0.273278	0.009263	0.008439	0.007750	0.007165	0.006662	0.006225	0.005842	0.005503	0.005201	0.004931	0.004687	0.004467
2703	10	0.022435	0.018099	0.015199	0.013100	0.011511	0.010266	0.009263	0.008439	0.286602	0.007165	0.561065	0.006225	0.005842	0.005503	0.005201	0.004931	0.004687	0.004467
2704	11	0.324937	0.015513	0.013028	0.011229	0.009867	0.008799	0.007940	0.149722	0.006643	0.006141	0.005710	0.414218	0.005007	0.004717	0.004458	0.004226	0.004018	0.003828
2705	8	0.019230	0.015523	0.013028	0.011229	0.009867	0.008799	0.007940	0.007234	0.863707	0.006141	0.005710	0.005336	0.005007	0.004717	0.004458	0.004226	0.004018	0.003829
2706	12	0.004688	0.003745	0.003145	0.002711	0.002382	0.002124	0.001917	0.001746	0.001604	0.001482	0.001378	0.001288	0.966662	0.001139	0.001076	0.001020	0.000970	0.000924
2707	0	0.783537	0.027152	0.022798	0.019650	0.017266	0.015398	0.013895	0.012659	0.011625	0.010747	0.009992	0.009337	0.008762	0.008254	0.007801	0.007396	0.007031	0.006700
2708	0	0.376790	0.036200	0.030397	0.026200	0.023022	0.355125	0.018526	0.016879	0.015500	0.014329	0.013323	0.012449	0.011683	0.011005	0.010402	0.009861	0.009374	0.008933
2709	5	0.044747	0.036214	0.030399	0.026202	0.023023	0.687142	0.018527	0.016879	0.015501	0.014330	0.013324	0.012450	0.011683	0.011006	0.010402	0.009862	0.009375	0.008933
2710	8	0.033639	0.027173	0.022798	0.019650	0.017266	0.015398	0.013895	0.012659	0.761502	0.010747	0.009992	0.009337	0.008762	0.008254	0.007801	0.007396	0.007031	0.006700
2711	5	0.022366	0.018102	0.015199	0.186636	0.011511	0.670054	0.009263	0.008439	0.007750	0.007165	0.006662	0.006225	0.005841	0.005503	0.005201	0.004931	0.004687	0.004467
2712	10	0.044727	0.036202	0.030397	0.026200	0.023022	0.020531	0.018526	0.016879	0.015500	0.014329	0.679979	0.012449	0.011683	0.011005	0.010402	0.009861	0.009374	0.008933
2713	8	0.026909	0.021718	0.018240	0.015721	0.013813	0.012319	0.011116	0.010127	0.809219	0.008598	0.007994	0.007470	0.007010	0.006603	0.006241	0.005917	0.005625	0.005360
2714	16	0.135325	0.005716	0.112579	0.004137	0.003635	0.003242	0.002925	0.002665	0.002447	0.002263	0.175135	0.001966	0.001845	0.001738	0.001643	0.195723	0.345605	0.001411
2715	5	0.067107	0.054293	0.045595	0.039300	0.034532	0.530777	0.027789	0.025318	0.023250	0.021494	0.019985	0.018674	0.017524	0.016508	0.015603	0.014792	0.014061	0.013399
2716	0	0.891747	0.013581	0.011401	0.009827	0.008635	0.007700	0.006949	0.006331	0.005813	0.005374	0.004997	0.004669	0.004382	0.004128	0.003901	0.003699	0.003516	0.003350
2717	16	0.008957	0.007241	0.006080	0.005240	0.004605	0.004106	0.003705	0.003376	0.003100	0.002866	0.002665	0.002490	0.002337	0.002201	0.002080	0.001972	0.935192	0.001787
2718	0	0.764925	0.007240	0.006080	0.005240	0.181954	0.004106	0.003705	0.003376	0.003100	0.002866	0.002665	0.002490	0.002337	0.002201	0.002080	0.001972	0.001875	0.001787
2719	11	0.339048	0.018099	0.015200	0.013101	0.011511	0.010266	0.009264	0.008440	0.007750	0.007165	0.006662	0.339612	0.005842	0.005503	0.005201	0.188184	0.004687	0.004467
2720	15	0.007905	0.006388	0.005365	0.004624	0.004063	0.003623	0.003269	0.002979	0.002735	0.002529	0.002351	0.134359	0.002062	0.001942	0.001836	0.810740	0.001654	0.001576
2721	4	0.014964	0.243305	0.010133	0.008734	0.460320	0.211788	0.006176	0.005626	0.005167	0.004777	0.004441	0.004150	0.003894	0.003668	0.003467	0.003287	0.003125	0.002978
2722	14	0.016795	0.013581	0.011399	0.009825	0.008633	0.007699	0.006948	0.006330	0.111689	0.005374	0.284533	0.004669	0.004381	0.004127	0.493454	0.003698	0.003515	0.003350
2723	0	0.635354	0.013576	0.011400	0.133632	0.008634	0.007700	0.006948	0.006330	0.005813	0.005374	0.004997	0.004669	0.004381	0.004127	0.003901	0.003698	0.003516	0.135952
2724	10	0.014963	0.012070	0.010133	0.008734	0.007674	0.294632	0.006176	0.005626	0.005167	0.004777	0.605480	0.004150	0.003894	0.003669	0.003467	0.003287	0.003125	0.002978
2725	17	0.164524	0.009051	0.007600	0.006550	0.005755	0.005133	0.263029	0.004220	0.003875	0.003582	0.003331	0.003112	0.002921	0.002751	0.002601	0.002465	0.002344	0.507156
2726	4	0.408746	0.013580	0.011399	0.009825	0.491651	0.007699	0.006947	0.006329	0.005812	0.005374	0.004996	0.004668	0.004381	0.004127	0.003901	0.003698	0.003515	0.003350
2727	12	0.016773	0.013575	0.011399	0.009825	0.008633	0.007699	0.006947	0.006329	0.005812	0.005373	0.004996	0.004668	0.879378	0.004127	0.003901	0.003698	0.003515	0.003350
2728	7	0.067364	0.054293	0.045596	0.039300	0.034532	0.030796	0.027789	0.525039	0.023250	0.021494	0.019985	0.018674	0.017524	0.016508	0.015603	0.014792	0.014061	0.013399
2729	10	0.226388	0.005432	0.004561	0.065672	0.003454	0.003080	0.002779	0.002532	0.002325	0.002150	0.500974	0.001868	0.001753	0.001651	0.001561	0.001479	0.171001	0.001340
2730	10	0.006726	0.005433	0.004560	0.003930	0.003453	0.055464	0.002779	0.002532	0.002325	0.002150	0.475976	0.001868	0.001753	0.001651	0.001560	0.303185	0.123315	0.001340
2731	8	0.067107	0.054293	0.045595	0.039300	0.034532	0.030796	0.027789	0.025318	0.523231	0.021494	0.019985	0.018674	0.017524	0.016508	0.015603	0.014792	0.014061	0.013399
2732	0	0.703430	0.115632	0.009120	0.007861	0.006907	0.006160	0.005558	0.005064	0.004650	0.004299	0.003997	0.003735	0.108712	0.003302	0.003121	0.002959	0.002812	0.002680
2733	7	0.033657	0.027167	0.022803	0.019654	0.017269	0.015401	0.013897	0.762495	0.011627	0.010749	0.009994	0.009338	0.008763	0.008255	0.007803	0.007397	0.007032	0.006701
2734	2	0.011192	0.009050	0.924253	0.006550	0.005756	0.005133	0.004632	0.004220	0.003875	0.003582	0.003331	0.003112	0.002921	0.002751	0.002601	0.002465	0.002344	0.002233
2735	11	0.007458	0.006035	0.005067	0.004367	0.131568	0.003422	0.003088	0.002813	0.002584	0.002389	0.002221	0.518858	0.116013	0.001834	0.001734	0.187497	0.001563	0.001489
2736	6	0.268240	0.196070	0.015199	0.013101	0.011511	0.010266	0.418742	0.008440	0.007750	0.007165	0.006662	0.006225	0.005842	0.005503	0.005201	0.004931	0.004687	0.004467
2738	0	0.730525	0.013581	0.011399	0.009825	0.008633	0.007699	0.006948	0.006330	0.005813	0.166610	0.004996	0.004669	0.004381	0.004127	0.003901	0.003698	0.003515	0.003350
2739	2	0.005375	0.004349	0.699477	0.003144	0.002763	0.002464	0.002223	0.002026	0.001860	0.001720	0.001599	0.001494	0.001402	0.001321	0.001248	0.265339	0.001125	0.001072
2740	10	0.014919	0.012066	0.133022	0.008733	0.007674	0.006844	0.006175	0.005626	0.005167	0.004776	0.770429	0.004150	0.003894	0.003668	0.003467	0.003287	0.003125	0.002978
2741	11	0.012265	0.009873	0.008291	0.007146	0.006279	0.005600	0.005053	0.004604	0.410584	0.003908	0.003634	0.506055	0.003186	0.003002	0.002837	0.002690	0.002557	0.002436
2742	8	0.014926	0.012068	0.010134	0.008735	0.007675	0.006845	0.006176	0.005627	0.894022	0.004777	0.004442	0.004150	0.003895	0.003669	0.003468	0.003288	0.003125	0.002978
2743	8	0.067091	0.054293	0.045596	0.039300	0.034532	0.030796	0.027790	0.025318	0.523243	0.021494	0.019985	0.018674	0.017524	0.016508	0.015603	0.014792	0.014061	0.013399
2745	1	0.044859	0.702727	0.030397	0.026200	0.023021	0.020531	0.018526	0.016878	0.015500	0.014329	0.013323	0.012449	0.011683	0.011005	0.010402	0.009861	0.009374	0.008933
2746	10	0.193412	0.013575	0.011401	0.009826	0.008634	0.007700	0.006948	0.006330	0.260278	0.005374	0.448879	0.004669	0.004381	0.004127	0.003901	0.003698	0.003516	0.003350
2747	1	0.140732	0.456521	0.004800	0.004137	0.213273	0.003242	0.002925	0.002665	0.002447	0.002263	0.002104	0.001966	0.001845	0.001738	0.001642	0.001557	0.154733	0.001411
2748	13	0.011206	0.009052	0.007600	0.006551	0.005756	0.005133	0.267029	0.004220	0.003875	0.003583	0.003331	0.003113	0.002921	0.656985	0.002601	0.002466	0.002344	0.002234
2749	4	0.033643	0.027154	0.022799	0.019650	0.506951	0.015398	0.013895	0.012659	0.011625	0.010747	0.270198	0.009337	0.008762	0.008254	0.007802	0.007396	0.007031	0.006700
2750	7	0.044765	0.036196	0.030398	0.026201	0.023022	0.020531	0.018527	0.683498	0.015500	0.014330	0.013324	0.012449	0.011683	0.011005	0.010402	0.009862	0.009374	0.008933
